Unnamed: 0,Name,Sys ID,company,company_clean,domain_clean,phone_clean,address_clean,combined_id,merged_ids,record_id,is_merged,merged_from,canonical_company
23675,"TechBayUSA, LLC",D01243,"TechBayUSA, LLC",techbayusa,,,,techbayusa;;,D01243,D01243,False,[],techbayusa
23676,TechBldrs Inc,C31414,TechBldrs Inc,techbldrs,,,,techbldrs;;,C31414,C31414,False,[],techbldrs
23677,TECHBLEED,C35270,TECHBLEED,techbleed,,,,techbleed;;,C35270;C50225,C35270,False,[],techbleed
23679,Techbridge Consulting Inc,C26621,Techbridge Consulting Inc,techbridge consulting,,,,techbridge consulting;;,C26621,C26621,False,[],techbridge consulting
23680,TechBridge Group,C40253,TechBridge Group,techbridge group,,,,techbridge group;;,C40253,C40253,False,[],techbridge group
23681,"TechBros, Inc.",C38675,"TechBros, Inc.",techbros,,,,techbros;;,C38675,C38675,False,[],techbros
23682,TechBundle LP,C30730,TechBundle LP,techbundle,,,,techbundle;;,C30730,C30730,False,[],techbundle
23683,TechCare Health IT Management LLC,C38604,TechCare Health IT Management LLC,techcare health it management,,,,techcare health it management;;,C38604,C38604,False,[],techcare health it management
23684,TechCastles Media Services,C40547,TechCastles Media Services,techcastles media services,,,,techcastles media services;;,C40547,C40547,False,[],techcastles media services
23685,Techcess Group,C25024,Techcess Group,techcess group,,,,techcess group;;,C25024,C25024,False,[],techcess group
23686,Techchieva,C46895,Techchieva,techchieva,,,,techchieva;;,C46895,C46895,False,[],techchieva
23687,Techcierge,C45223,Techcierge,techcierge,,,,techcierge;;,C45223,C45223,False,[],techcierge
23688,TechCM,C34156,TechCM,techcm,,,,techcm;;,C34156,C34156,False,[],techcm
23689,TechCompass,C46896,TechCompass,techcompass,,,,techcompass;;,C46896,C46896,False,[],techcompass
23690,TechConnect LLC,C22549,TechConnect LLC,techconnect,,,,techconnect;;,C22549,C22549,False,[],techconnect
23691,TechCore LLC,C27839,TechCore LLC,techcore,,,,techcore;;,C27839,C27839,False,[],techcore
23692,TechCSP Corporation,C50226,TechCSP Corporation,techcsp,,,,techcsp;;,C50226,C50226,False,[],techcsp
23693,TechEase,C50227,TechEase,techease,,,,techease;;,C34102;C50227,C50227,False,[],techease
23695,TechEase Solutions,C24006,TechEase Solutions,techease solutions,,,,techease solutions;;,C24006,C24006,False,[],techease solutions
23696,Techeconomic LLC,C28979,Techeconomic LLC,techeconomic,,,,techeconomic;;,C28979,C28979,False,[],techeconomic
23697,TechESP llc,C30001,TechESP llc,techesp,,,,techesp;;,C30001,C30001,False,[],techesp
23698,Techevolution,C34975,Techevolution,techevolution,,,,techevolution;;,C34975;C40649,C34975,False,[],techevolution
23700,TechEx Team LLC,C51752,TechEx Team LLC,techex team,,,,techex team;;,C51752,C51752,False,[],techex team
23701,TECHFACTO GLOBAL SERVICES,C51924,TECHFACTO GLOBAL SERVICES,techfacto global services,,,,techfacto global services;;,C51924,C51924,False,[],techfacto global services
23702,TechForce,C35443,TechForce,techforce,,,,techforce;;,C35443,C35443,False,[],techforce
23703,"TechForward IT, LLC",C27275,"TechForward IT, LLC",techforward it,,,,techforward it;;,C27275,C27275,False,[],techforward it
23704,"TechGen Consulting, Inc.",C29417,"TechGen Consulting, Inc.",techgen consulting,,,,techgen consulting;;,C29417,C29417,False,[],techgen consulting
23705,Tech-gofer,C47129,Tech-gofer,tech-gofer,,,,tech-gofer;;,C47129,C47129,False,[],tech-gofer
23706,TechGuard LLC,C38923,TechGuard LLC,techguard,,,,techguard;;,C38923,C38923,False,[],techguard
23707,"TechGuides, Inc.",C31571,"TechGuides, Inc.",techguides,,,,techguides;;,C31571;C40254,C31571,False,[],techguides
23709,Tech-Hand Technical Solutions,C31426,Tech-Hand Technical Solutions,tech-hand technical solutions,,,,tech-hand technical solutions;;,C31426,C31426,False,[],tech-hand technical solutions
23710,TECHHAWK LLC,C24032,TECHHAWK LLC,techhawk,,,,techhawk;;,C24032,C24032,False,[],techhawk
23711,"TechHeads Technology Services, Inc.",C27942,"TechHeads Technology Services, Inc.",techheads technology services,,,,techheads technology services;;,C27942;C50228,C27942,False,[],techheads technology services
23713,"TechHeights, LLC",C51541,"TechHeights, LLC",techheights,,,,techheights;;,C51541,C51541,False,[],techheights
23714,Techhouse Integrated Information System Solutions,C46754,Techhouse Integrated Information System Solutions,techhouse integrated information system solutions,,,,techhouse integrated information system solutions;;,C46754,C46754,False,[],techhouse integrated information system solutions
23715,TechHub,C34786,TechHub,techhub,,,,techhub;;,C34786,C34786,False,[],techhub
23716,Techie Gurus LLC,C28489,Techie Gurus LLC,techie gurus,,,,techie gurus;;,C28489,C28489,False,[],techie gurus
23717,Techie HQ,C50714,Techie HQ,techie hq,,,,techie hq;;,C50714,C50714,False,[],techie hq
23718,"techiest, inc.",C37204,"techiest, inc.",techiest,,,,techiest;;,C37204,C37204,False,[],techiest
23719,techIT,C39471,techIT,techit,,,,techit;;,C39471,C39471,False,[],techit
23720,Techital Inc,C34453,Techital Inc,techital,,,,techital;;,C34453,C34453,False,[],techital
23721,TechJet Solutions LLC.,C36024,TechJet Solutions LLC.,techjet solutions,,,,techjet solutions;;,C36024,C36024,False,[],techjet solutions
23722,"TechKnow Solutions, Inc.",C24628,"TechKnow Solutions, Inc.",techknow solutions,,,,techknow solutions;;,C24628,C24628,False,[],techknow solutions
23723,"Techknowledge Solutions, LLC",C50229,"Techknowledge Solutions, LLC",techknowledge solutions,,,,techknowledge solutions;;,C50229,C50229,False,[],techknowledge solutions
23724,TechKnowledgey Inc,C24570,TechKnowledgey Inc,techknowledgey,,,,techknowledgey;;,C24570;C50230,C24570,False,[],techknowledgey
23726,TechKnowligence,C23480,TechKnowligence,techknowligence,,,,techknowligence;;,C23480,C23480,False,[],techknowligence
23727,TechKNOWvatoR,C23661,TechKNOWvatoR,techknowvator,,,,techknowvator;;,C23661;C50231,C23661,False,[],techknowvator
23729,"Techkon Solutions, Inc",C44717,"Techkon Solutions, Inc",techkon solutions,,,,techkon solutions;;,C44717,C44717,False,[],techkon solutions
23730,Techland Associates Inc,C23044,Techland Associates Inc,techland associates,,,,techland associates;;,C23044,C23044,False,[],techland associates
23731,Techlife MSP,C26578,Techlife MSP,techlife msp,,,,techlife msp;;,C26578,C26578,False,[],techlife msp
23732,Techlink Services,C37754,Techlink Services,techlink services,,,,techlink services;;,C37754,C37754,False,[],techlink services
23733,"Techlocity, Inc.",C24531,"Techlocity, Inc.",techlocity,,,,techlocity;;,C24531,C24531,False,[],techlocity
23734,TechLogic Inc.,C34810,TechLogic Inc.,techlogic,,,,techlogic;;,C34810,C34810,False,[],techlogic
23735,Tech-MAR Enterprises LLC,C23700,Tech-MAR Enterprises LLC,tech-mar enterprises,,,,tech-mar enterprises;;,C23700,C23700,False,[],tech-mar enterprises
23736,TechMate Computer Sales & Service,C40255,TechMate Computer Sales & Service,techmate computer sales and service,,,,techmate computer sales and service;;,C40255,C40255,False,[],techmate computer sales and service
23737,TechMD,C34696,TechMD,techmd,,,,techmd;;,C34696;C43856;C50783,C34696,False,[],techmd
23740,TECHMEDICS INC,C29142,TECHMEDICS INC,techmedics,,,,techmedics;;,C29142,C29142,False,[],techmedics
23741,Techmicrousa INC,D01244,Techmicrousa INC,techmicrousa,,,,techmicrousa;;,D01244,D01244,False,[],techmicrousa
23742,"Techmint, INC",C39386,"Techmint, INC",techmint,,,,techmint;;,C39386,C39386,False,[],techmint
23743,Technagroup Inc.,C40256,Technagroup Inc.,technagroup,,,,technagroup;;,C40256,C40256,False,[],technagroup
23744,"Technali, LLC",C35726,"Technali, LLC",technali,,,,technali;;,C35726,C35726,False,[],technali
23745,Technation Group,C22550,Technation Group,technation group,,,,technation group;;,C22550,C22550,False,[],technation group
23746,Techneaux Technology Services,C24379,Techneaux Technology Services,techneaux technology services,,,,techneaux technology services;;,C24379,C24379,False,[],techneaux technology services
23747,TechNet Computing LLC,C37039,TechNet Computing LLC,technet computing,,,,technet computing;;,C37039,C37039,False,[],technet computing
23748,"TechNet Partners, Inc.",C25021,"TechNet Partners, Inc.",technet partners,,,,technet partners;;,C25021,C25021,False,[],technet partners
23749,TechNet UC,C51583,TechNet UC,technet uc,,,,technet uc;;,C51583,C51583,False,[],technet uc
23750,TECHNETICS SOLUTIONS INC,C24010,TECHNETICS SOLUTIONS INC,technetics solutions,,,,technetics solutions;;,C24010;C50232,C24010,False,[],technetics solutions
23752,Technetium Group LLC,C51089,Technetium Group LLC,technetium group,,,,technetium group;;,C51089,C51089,False,[],technetium group
23753,Technic Consulting,C51785,Technic Consulting,technic consulting,,,,technic consulting;;,C51785,C51785,False,[],technic consulting
23754,Technic Development Corporation,C30639,Technic Development Corporation,technic development,,,,technic development;;,C30639,C30639,False,[],technic development
23755,Technica Corporation,C29748,Technica Corporation,technica,,,,technica;;,C29748,C29748,False,[],technica
23756,"Technical & Scientific Application, Inc.",C32250,"Technical & Scientific Application, Inc.",technical and scientific application,,,,technical and scientific application;;,C32250,C32250,False,[],technical and scientific application
23757,"Technical Advantage, Inc.",C29226,"Technical Advantage, Inc.",technical advantage,,,,technical advantage;;,C29226,C29226,False,[],technical advantage
23758,Technical Business Partners,C50233,Technical Business Partners,technical business partners,,,,technical business partners;;,C50233,C50233,False,[],technical business partners
23759,Technical Communities / Testmart,C24965,Technical Communities / Testmart,technical communities / testmart,,,,technical communities / testmart;;,C24965,C24965,False,[],technical communities / testmart
23760,Technical Difficulties,C51226,Technical Difficulties,technical difficulties,,,,technical difficulties;;,C51226,C51226,False,[],technical difficulties
23761,Technical Doctor LLC,C45375,Technical Doctor LLC,technical doctor,,,,technical doctor;;,C45375,C45375,False,[],technical doctor
23762,Technical Edge,C43490,Technical Edge,technical edge,,,,technical edge;;,C43490,C43490,False,[],technical edge
23763,technical evolutions,C37614,technical evolutions,technical evolutions,,,,technical evolutions;;,C37614,C37614,False,[],technical evolutions
23764,Technical Integration Services,C28851,Technical Integration Services,technical integration services,,,,technical integration services;;,C28851;C50234,C28851,False,[],technical integration services
23766,Technical Matters,C24689,Technical Matters,technical matters,,,,technical matters;;,C24689,C24689,False,[],technical matters
23767,"Technical Operations and Development, Inc.",C45062,"Technical Operations and Development, Inc.",technical operations and development,,,,technical operations and development;;,C45062,C45062,False,[],technical operations and development
23768,Technical Persuasion,C37448,Technical Persuasion,technical persuasion,,,,technical persuasion;;,C37448,C37448,False,[],technical persuasion
23769,Technical Products and Supply,C27857,Technical Products and Supply,technical products and supply,,,,technical products and supply;;,C27857,C27857,False,[],technical products and supply
23770,"Technical Resource Solutions, LLC",C26070,"Technical Resource Solutions, LLC",technical resource solutions,,,,technical resource solutions;;,C26070,C26070,False,[],technical resource solutions
23771,Technical Security Associates,C30616,Technical Security Associates,technical security associates,,,,technical security associates;;,C30616,C30616,False,[],technical security associates
23772,"Technical Security Integration, Inc",C43812,"Technical Security Integration, Inc",technical security integration,,,,technical security integration;;,C43812,C43812,False,[],technical security integration
23775,"Technical Solutions & Networking, Inc.",C42019,"Technical Solutions & Networking, Inc.",technical solutions and networking,,,,technical solutions and networking;;,C42019,C42019,False,[],technical solutions and networking
23777,Technical Support International,C34572,Technical Support International,technical support international,,,,technical support international;;,C34572,C34572,False,[],technical support international
23778,"Technically Amazing IT, Inc",C27390,"Technically Amazing IT, Inc",technically amazing it,,,,technically amazing it;;,C27390,C27390,False,[],technically amazing it
23779,Technicians on Demand LLC,C34404,Technicians on Demand LLC,technicians on demand,,,,technicians on demand;;,C34404,C34404,False,[],technicians on demand
23780,Techni-Core Engineering Inc,C28008,Techni-Core Engineering Inc,techni-core engineering,,,,techni-core engineering;;,C28008,C28008,False,[],techni-core engineering
23781,Technigogo Technology Services LLC,C38692,Technigogo Technology Services LLC,technigogo technology services,,,,technigogo technology services;;,C38692,C38692,False,[],technigogo technology services
23782,Technijian Inc,C38888,Technijian Inc,technijian,,,,technijian;;,C38888,C38888,False,[],technijian
23783,Technijian USA,C40257,Technijian USA,technijian usa,,,,technijian usa;;,C40257,C40257,False,[],technijian usa
23784,Technik LLC,C43021,Technik LLC,technik,,,,technik;;,C43021,C43021,False,[],technik
23785,Technimove LLC,C50686,Technimove LLC,technimove,,,,technimove;;,C50686,C50686,False,[],technimove
23786,TECHNIPRO,C28807,TECHNIPRO,technipro,,,,technipro;;,C28807,C28807,False,[],technipro
23787,Techniq LLC,C22551,Techniq LLC,techniq,,,,techniq;;,C22551,C22551,False,[],techniq
23788,"Technique Techs, LLC",C50236,"Technique Techs, LLC",technique techs,,,,technique techs;;,C50236,C50236,False,[],technique techs
23789,Technium Consulting,C25948,Technium Consulting,technium consulting,,,,technium consulting;;,C25948,C25948,False,[],technium consulting
23790,"Technium, Inc.",C26973,"Technium, Inc.",technium,,,,technium;;,C26973,C26973,False,[],technium
23791,TECHNO ADVANTAGE,C39205,TECHNO ADVANTAGE,techno advantage,,,,techno advantage;;,C39205,C39205,False,[],techno advantage
23792,Techno brain,C46198,Techno brain,techno brain,,,,techno brain;;,C46198,C46198,False,[],techno brain
23793,TECHNO DATA SOLUTIONS INCORPORATED,D01245,TECHNO DATA SOLUTIONS INCORPORATED,techno data solutions,,,,techno data solutions;;,D01245,D01245,False,[],techno data solutions
23794,TECHNO SISTEMAS LLC,D01246,TECHNO SISTEMAS LLC,techno sistemas,,,,techno sistemas;;,D01246,D01246,False,[],techno sistemas
23795,TechnoByte Networks Corp.,C44664,TechnoByte Networks Corp.,technobyte networks,,,,technobyte networks;;,C44664,C44664,False,[],technobyte networks
23796,Technocraft,C41459,Technocraft,technocraft,,,,technocraft;;,C41459,C41459,False,[],technocraft
23797,TechnoGen,C41505,TechnoGen,technogen,,,,technogen;;,C41505,C41505,False,[],technogen
23798,TechnoGreenCarbon,C34414,TechnoGreenCarbon,technogreencarbon,,,,technogreencarbon;;,C34414,C34414,False,[],technogreencarbon
23799,TechNoir Solutions,C26926,TechNoir Solutions,technoir solutions,,,,technoir solutions;;,C26926,C26926,False,[],technoir solutions
23800,Technokraft Consultancy Services LLC,D01247,Technokraft Consultancy Services LLC,technokraft consultancy services,,,,technokraft consultancy services;;,D01247,D01247,False,[],technokraft consultancy services
23801,Technol Corporation,C22552,Technol Corporation,technol,,,,technol;;,C22552,C22552,False,[],technol
23802,"Technologic Consulting, LLC",C43906,"Technologic Consulting, LLC",technologic consulting,,,,technologic consulting;;,C43906,C43906,False,[],technologic consulting
23803,Technologic Systems LLC,C40930,Technologic Systems LLC,technologic systems,,,,technologic systems;;,C40930,C40930,False,[],technologic systems
23804,"Technologies For Tomorrow, Inc",C36038,"Technologies For Tomorrow, Inc",technologies for tomorrow,,,,technologies for tomorrow;;,C36038,C36038,False,[],technologies for tomorrow
23805,Technologies of North Texas,C23045,Technologies of North Texas,technologies of north texas,,,,technologies of north texas;;,C23045,C23045,False,[],technologies of north texas
23806,"Technologik Solutions, Inc.",C52043,"Technologik Solutions, Inc.",technologik solutions,,,,technologik solutions;;,C52043,C52043,False,[],technologik solutions
23807,Technologist LLC,C45310,Technologist LLC,technologist,,,,technologist;;,C45310,C45310,False,[],technologist
23808,Technologix Group LLC,C35813,Technologix Group LLC,technologix group,,,,technologix group;;,C35813,C35813,False,[],technologix group
23809,"Technology & Information Solutions, Inc",C24037,"Technology & Information Solutions, Inc",technology and information solutions,,,,technology and information solutions;;,C24037;C50237,C24037,False,[],technology and information solutions
23811,"Technology & Networking, Inc.",C42550,"Technology & Networking, Inc.",technology and networking,,,,technology and networking;;,C42550,C42550,False,[],technology and networking
23812,Technology Accelerated,C23599,Technology Accelerated,technology accelerated,,,,technology accelerated;;,C23599;C50238,C23599,False,[],technology accelerated
23814,Technology Advisory Group,C35970,Technology Advisory Group,technology advisory group,,,,technology advisory group;;,C35970;C50239,C35970,False,[],technology advisory group
23816,Technology Advocates LLC.,C38334,Technology Advocates LLC.,technology advocates,,,,technology advocates;;,C38334,C38334,False,[],technology advocates
23817,Technology Architects,C41188,Technology Architects,technology architects,,,,technology architects;;,C41188;C43590,C41188,False,[],technology architects
23819,Technology Assets LLC dba Global Asset,C23711,Technology Assets LLC dba Global Asset,technology assets global asset,,,,technology assets global asset;;,C23711,C23711,False,[],technology assets global asset
23820,"Technology Assets, LLC",C45668,"Technology Assets, LLC",technology assets,,,,technology assets;;,C45668,C45668,False,[],technology assets
23821,Technology Associates,C38337,Technology Associates,technology associates,,,,technology associates;;,C38337;C50240,C38337,False,[],technology associates
23823,Technology Built Group Inc,C35622,Technology Built Group Inc,technology built group,,,,technology built group;;,C35622,C35622,False,[],technology built group
23824,Technology By Design,C22553,Technology By Design,technology by design,,,,technology by design;;,C22553;C31677,C22553,False,[],technology by design
23826,Technology Center,C50241,Technology Center,technology center,,,,technology center;;,C50241,C50241,False,[],technology center
23827,Technology Concepts Group International,C35426,Technology Concepts Group International,technology concepts group international,,,,technology concepts group international;;,C35426;C50242,C35426,False,[],technology concepts group international
23829,Technology Consulting Group America,C32595,Technology Consulting Group America,technology consulting group america,,,,technology consulting group america;;,C32595,C32595,False,[],technology consulting group america
23830,Technology Consulting Works LLC,C35647,Technology Consulting Works LLC,technology consulting works,,,,technology consulting works;;,C35647,C35647,False,[],technology consulting works
23831,"Technology Contracting, LLC",C38861,"Technology Contracting, LLC",technology contracting,,,,technology contracting;;,C38861,C38861,False,[],technology contracting
23832,Technology Crest Corporation,C35525,Technology Crest Corporation,technology crest,,,,technology crest;;,C35525;C50243,C35525,False,[],technology crest
23834,Technology Cure LLC,D01248,Technology Cure LLC,technology cure,,,,technology cure;;,D01248,D01248,False,[],technology cure
23835,Technology Deployment Company,C23915,Technology Deployment Company,technology deployment company,,,,technology deployment company;;,C23915;C50244,C23915,False,[],technology deployment company
23837,TECHNOLOGY DINAMIC INC,C50245,TECHNOLOGY DINAMIC INC,technology dinamic,,,,technology dinamic;;,C50245,C50245,False,[],technology dinamic
23838,Technology Engineering Group LLC,C42915,Technology Engineering Group LLC,technology engineering group,,,,technology engineering group;;,C42915,C42915,False,[],technology engineering group
23839,Technology Essentials LLC,C43716,Technology Essentials LLC,technology essentials,,,,technology essentials;;,C43716,C43716,False,[],technology essentials
23840,TECHNOLOGY EXPRESS,C32221,TECHNOLOGY EXPRESS,technology express,,,,technology express;;,C32221,C32221,False,[],technology express
23841,Technology Express DBA SOS Computers LLC,C50246,Technology Express DBA SOS Computers LLC,technology express sos computers,,,,technology express sos computers;;,C50246,C50246,False,[],technology express sos computers
23842,Technology Finance Corporation,C22554,Technology Finance Corporation,technology finance,,,,technology finance;;,C22554;C50247,C22554,False,[],technology finance
23844,Technology for Business Inc,C44304,Technology for Business Inc,technology for business,,,,technology for business;;,C44304,C44304,False,[],technology for business
23845,Technology Force LLC,C44773,Technology Force LLC,technology force,,,,technology force;;,C44773,C44773,False,[],technology force
23846,"Technology Forefront, Inc",C42299,"Technology Forefront, Inc",technology forefront,,,,technology forefront;;,C42299,C42299,False,[],technology forefront
23847,Technology Group Solutions,C50248,Technology Group Solutions,technology group solutions,,,,technology group solutions;;,C44394;C50248,C50248,False,[],technology group solutions
23848,Technology Group Solutions (End User ATC),C27868,Technology Group Solutions (End User ATC),technology group solutions end user atc,,,,technology group solutions end user atc;;,C27868,C27868,False,[],technology group solutions end user atc
23850,"TECHNOLOGY HEALTHPRO, LLC",C22555,"TECHNOLOGY HEALTHPRO, LLC",technology healthpro,,,,technology healthpro;;,C22555,C22555,False,[],technology healthpro
23851,TECHNOLOGY INTEGRATION GROUP,C22556,TECHNOLOGY INTEGRATION GROUP,technology integration group,,,,technology integration group;;,C22556,C22556,False,[],technology integration group
23852,Technology Integration Group / PC Specialists,C50249,Technology Integration Group / PC Specialists,technology integration group / specialists,,,,technology integration group / specialists;;,C50249,C50249,False,[],technology integration group / specialists
23853,Technology Lab,C38355,Technology Lab,technology lab,,,,technology lab;;,C38355,C38355,False,[],technology lab
23854,Technology Management,C41476,Technology Management,technology management,,,,technology management;;,C35432;C41476,C41476,False,[],technology management
23855,Technology Management Concepts,C35114,Technology Management Concepts,technology management concepts,,,,technology management concepts;;,C35114,C35114,False,[],technology management concepts
23857,Technology Management Professionals,C38877,Technology Management Professionals,technology management professionals,,,,technology management professionals;;,C38877,C38877,False,[],technology management professionals
23858,Technology Navigations Inc,C44597,Technology Navigations Inc,technology navigations,,,,technology navigations;;,C44597,C44597,False,[],technology navigations
23859,"Technology Navigator, LLC",C40853,"Technology Navigator, LLC",technology navigator,,,,technology navigator;;,C40853,C40853,False,[],technology navigator
23860,"Technology Navigators, Inc.",C30961,"Technology Navigators, Inc.",technology navigators,,,,technology navigators;;,C30961,C30961,False,[],technology navigators
23861,Technology Network Services,C34738,Technology Network Services,technology network services,,,,technology network services;;,C34738;C50250,C34738,False,[],technology network services
23863,technology now inc,C31775,technology now inc,technology now,,,,technology now;;,C31775,C31775,False,[],technology now
23864,Technology of New York Corporation,C35887,Technology of New York Corporation,technology of new york,,,,technology of new york;;,C35887;C50251,C35887,False,[],technology of new york
23866,Technology On Demand,C22557,Technology On Demand,technology on demand,,,,technology on demand;;,C22557,C22557,False,[],technology on demand
23867,Technology on the Move :LLC,C29681,Technology on the Move :LLC,technology on the move,,,,technology on the move;;,C29681,C29681,False,[],technology on the move
23868,Technology Plus Partners,C39422,Technology Plus Partners,technology plus partners,,,,technology plus partners;;,C39422,C39422,False,[],technology plus partners
23869,"Technology Plus, LLC",C23428,"Technology Plus, LLC",technology plus,,,,technology plus;;,C23428;C50252,C23428,False,[],technology plus
23871,"Technology Pointe, Inc.",C23690,"Technology Pointe, Inc.",technology pointe,,,,technology pointe;;,C23690,C23690,False,[],technology pointe
23872,"Technology Professionals, LLC - Multiple attempts no response",C36237,"Technology Professionals, LLC - Multiple attempts no response",technology professionals - multiple attempts no response,,,,technology professionals - multiple attempts no response;;,C36237,C36237,False,[],technology professionals - multiple attempts no response
23873,Technology Recovery Group Ltd,C45669,Technology Recovery Group Ltd,technology recovery group,,,,technology recovery group;;,C35751;C45669,C45669,False,[],technology recovery group
23875,"Technology Resource Advisors, Inc.",C32057,"Technology Resource Advisors, Inc.",technology resource advisors,,,,technology resource advisors;;,C32057,C32057,False,[],technology resource advisors
23876,Technology Response Team,C37461,Technology Response Team,technology response team,,,,technology response team;;,C37461,C37461,False,[],technology response team
23877,Technology Seed,C29626,Technology Seed,technology seed,,,,technology seed;;,C29626,C29626,False,[],technology seed
23878,"Technology Service Professionals, Inc.",C41878,"Technology Service Professionals, Inc.",technology service professionals,,,,technology service professionals;;,C41878,C41878,False,[],technology service professionals
23879,"Technology Services Group, Inc. (TSGI)",C32730,"Technology Services Group, Inc. (TSGI)",technology services group tsgi,,,,technology services group tsgi;;,C32730,C32730,False,[],technology services group tsgi
23880,"Technology Services of the Carolinas, LLC",C42649,"Technology Services of the Carolinas, LLC",technology services of the carolinas,,,,technology services of the carolinas;;,C42649;C50253,C42649,False,[],technology services of the carolinas
23885,"Technology Solutions NM, LLC",D01249,"Technology Solutions NM, LLC",technology solutions nm,,,,technology solutions nm;;,D01249,D01249,False,[],technology solutions nm
23886,Technology Solutions of KC,C45353,Technology Solutions of KC,technology solutions of kc,,,,technology solutions of kc;;,C45353,C45353,False,[],technology solutions of kc
23887,Technology Solutions Partners,C38766,Technology Solutions Partners,technology solutions partners,,,,technology solutions partners;;,C38766,C38766,False,[],technology solutions partners
23888,Technology Solutions Provider Inc.,C29915,Technology Solutions Provider Inc.,technology solutions provider,,,,technology solutions provider;;,C29915;C50255,C29915,False,[],technology solutions provider
23890,Technology Spa LLC,C46224,Technology Spa LLC,technology,,,,technology;;,C41452;C46224,C46224,False,[],technology
23891,"Technology Style, Inc",C26758,"Technology Style, Inc",technology style,,,,technology style;;,C26758,C26758,False,[],technology style
23892,Technology Support And Solutions Inc.,C38229,Technology Support And Solutions Inc.,technology support and solutions,,,,technology support and solutions;;,C38229,C38229,False,[],technology support and solutions
23893,Technology Support Inc,C31810,Technology Support Inc,technology support,,,,technology support;;,C31810,C31810,False,[],technology support
23894,Technology Support Services,C46590,Technology Support Services,technology support services,,,,technology support services;;,C46590,C46590,False,[],technology support services
23895,Technology Taskforce LLC,C40484,Technology Taskforce LLC,technology taskforce,,,,technology taskforce;;,C40484,C40484,False,[],technology taskforce
23896,Technology Trading Partners,C50256,Technology Trading Partners,technology trading partners,,,,technology trading partners;;,C50256,C50256,False,[],technology trading partners
23897,Technology Unlimited Inc,C30481,Technology Unlimited Inc,technology unlimited,,,,technology unlimited;;,C30481,C30481,False,[],technology unlimited
23898,Technology Visionaries LLC,C31770,Technology Visionaries LLC,technology visionaries,,,,technology visionaries;;,C31770,C31770,False,[],technology visionaries
23899,"Technology Works, Inc.",C32468,"Technology Works, Inc.",technology works,,,,technology works;;,C32468,C32468,False,[],technology works
23900,Technology's Unlimited Group,C41323,Technology's Unlimited Group,technology s unlimited group,,,,technology s unlimited group;;,C41323,C41323,False,[],technology s unlimited group
23901,"Technologyville, Inc.",C36870,"Technologyville, Inc.",technologyville,,,,technologyville;;,C36870,C36870,False,[],technologyville
23902,TechnologyWest,C38932,TechnologyWest,technologywest,,,,technologywest;;,C38932,C38932,False,[],technologywest
23903,"Technologyx, Inc.",C29744,"Technologyx, Inc.",technologyx,,,,technologyx;;,C29744,C29744,False,[],technologyx
23904,Technologyxperts Inc,C42873,Technologyxperts Inc,technologyxperts,,,,technologyxperts;;,C42873,C42873,False,[],technologyxperts
23905,Technoloy Services LLC,C43517,Technoloy Services LLC,technoloy services,,,,technoloy services;;,C43517,C43517,False,[],technoloy services
23906,Technophobia LLC,C24380,Technophobia LLC,technophobia,,,,technophobia;;,C24380,C24380,False,[],technophobia
23907,Technosis,C40258,Technosis,technosis,,,,technosis;;,C40258,C40258,False,[],technosis
23908,TECHNOVERSAL INC,C32686,TECHNOVERSAL INC,technoversal,,,,technoversal;;,C32686,C32686,False,[],technoversal
23909,"Technowledgeable, LLC",C50257,"Technowledgeable, LLC",technowledgeable,,,,technowledgeable;;,C50257,C50257,False,[],technowledgeable
23910,TECHNOXI,C41480,TECHNOXI,technoxi,,,,technoxi;;,C41480;C50258,C41480,False,[],technoxi
23912,Tech-NT,C35675,Tech-NT,tech-nt,,,,tech-nt;;,C35675,C35675,False,[],tech-nt
23913,Techonsite Corporation,C44065,Techonsite Corporation,techonsite,,,,techonsite;;,C44065,C44065,False,[],techonsite
23914,TechPartn3r,C37701,TechPartn3r,techpartn3r,,,,techpartn3r;;,C37701,C37701,False,[],techpartn3r
23915,TechPLUS,C50259,TechPLUS,techplus,,,,techplus;;,C50259,C50259,False,[],techplus
23916,TECHPLUSUS LLC,D01250,TECHPLUSUS LLC,techplusus,,,,techplusus;;,D01250,D01250,False,[],techplusus
23917,TechPolygon,C40457,TechPolygon,techpolygon,,,,techpolygon;;,C40457,C40457,False,[],techpolygon
23918,TechPower Solutions Inc,C32526,TechPower Solutions Inc,techpower solutions,,,,techpower solutions;;,C32526,C32526,False,[],techpower solutions
23919,TechPro Enterprise Inc.,C28488,TechPro Enterprise Inc.,techpro enterprise,,,,techpro enterprise;;,C28488,C28488,False,[],techpro enterprise
23920,TechPro Inc.,C36923,TechPro Inc.,techpro,,,,techpro;;,C36923,C36923,False,[],techpro
23921,TechProc,C34021,TechProc,techproc,,,,techproc;;,C34021,C34021,False,[],techproc
23922,TechProComp Corp,C43422,TechProComp Corp,techprocomp,,,,techprocomp;;,C43422,C43422,False,[],techprocomp
23923,TechPulse Consulting,C40600,TechPulse Consulting,techpulse consulting,,,,techpulse consulting;;,C40600,C40600,False,[],techpulse consulting
23924,"Techquilibrium, LLC",C45739,"Techquilibrium, LLC",techquilibrium,,,,techquilibrium;;,C45739,C45739,False,[],techquilibrium
23925,Techromatic,C41105,Techromatic,techromatic,,,,techromatic;;,C41105,C41105,False,[],techromatic
